id	bedgraph/WB_pCRO_HK1_1910	bedgraph/WB_pCRO_HK2_1910	bedgraph/WB_pCRO_HK3_1910	bedgraph/WB_pCRO_HK4_1910	bedgraph/WB_pCRO_SL1_1910	bedgraph/WB_pChRO_EK6_2003	bedgraph/WB_pChRO_EK33_2003	bedgraph/WB_pChRO_EK45_2003	bedgraph/WB_pChRO_EK52_2003	bedgraph/WB_pChRO_EK53_2003
chr17:78779850-78780150;enhG:USP36:78840887:-;+	37	46	28	70	18	5	33	34	7	6
chr17:78780600-78780900;enhG:USP36:78840887:-;+	7	3	4	11	2	2	1	3	4	1
chr17:78781500-78781700;enhG:USP36:78840887:-;+	3	2	6	6	1	7	27	11	8	2
chr17:78782150-78782450;prm:CYTH1:78782342:-;-	181	353	228	448	114	22	71	32	34	12
chr17:78782150-78782450;prm:CYTH1:78782342:-;+	0	2	0	0	0	10	65	12	0	1
chr17:78782800-78782950;enhP:CYTH1:78782342:+;-	0	0	0	1	0	0	0	0	0	0
chr17:78839450-78841500;prm:USP36:78840887:-;-	47	73	45	128	7	58	187	83	46	15
chr17:78839450-78841500;prm:USP36:78840887:-;+	174	300	247	483	88	96	474	237	111	16
chr17:78889700-78889950;enhD:USP36:78840887:-;-	0	4	0	3	0	0	0	0	0	0
chr17:78889700-78889950;enhD:USP36:78840887:-;+	1	4	2	7	0	0	0	0	0	0
chr17:78890550-78890850;enhD:USP36:78840887:-;-	8	10	15	21	5	1	0	2	0	0
chr17:78890550-78890850;enhD:USP36:78840887:-;+	14	19	14	15	10	7	40	30	6	4
chr17:78916250-78916400;enhD:USP36:78840887:-;-	3	3	4	6	3	2	0	0	0	0
chr17:78916250-78916400;enhD:USP36:78840887:-;+	0	0	0	2	0	1	6	3	0	0
chr17:78916550-78916750;enhD:USP36:78840887:-;-	0	5	0	2	0	0	0	0	0	0
chr17:78916550-78916750;enhD:USP36:78840887:-;+	11	19	25	31	5	0	0	0	0	0
chr17:78923700-78924700;enhD:USP36:78840887:-;-	5	24	7	23	7	11	22	27	5	2
chr17:78923700-78924700;enhD:USP36:78840887:-;+	16	12	26	41	9	0	0	0	0	0
chr17:79009750-79009900;prm:CANT1:79009817:-;-	14	13	6	16	6	0	3	1	0	0
chr17:79009750-79009900;prm:CANT1:79009817:-;+	0	0	0	0	0	0	5	0	0	0
chr17:79024400-79024500;enhD:CANT1:79009817:-;-	0	0	0	9	0	0	0	0	0	0
chr17:79024400-79024500;enhD:CANT1:79009817:-;+	0	0	0	2	0	0	0	0	0	0
chr17:79074200-79075150;prm:ENGASE:79074936:+;-	8	6	5	21	2	0	0	0	0	0
chr17:79074200-79075150;prm:ENGASE:79074936:+;+	47	62	57	112	17	11	28	19	8	5
chr17:79777800-79778150;prm:CBX2:79778177:+;-	2	4	4	13	0	0	0	0	0	0
chr17:79777800-79778150;prm:CBX2:79778177:+;+	0	0	0	1	0	0	0	0	1	1
chr17:79796650-79797400;prm:CBX8:79797116:-;-	14	25	26	73	18	3	5	3	7	1
chr17:79796650-79797400;prm:CBX8:79797116:-;+	6	1	0	5	2	0	0	0	0	0
chr17:79836700-79837550;enhP:CBX4:79839414:-;+	5	5	3	18	1	2	2	0	4	1
chr17:79838050-79838200;enhP:CBX4:79839414:-;+	0	1	1	0	0	0	2	0	15	0
chr17:79838600-79838900;enhP:CBX4:79839414:-;+	2	3	3	9	0	1	0	3	0	1
chr17:79839000-79839500;prm:CBX4:79839414:-;-	77	164	114	198	37	59	154	58	39	34
chr17:79839000-79839500;prm:CBX4:79839414:-;+	0	6	1	1	0	7	10	5	4	3
chr17:79866950-79867100;enhD:CBX4:79839414:-;-	0	1	0	0	0	0	0	0	0	0
chr17:79866950-79867100;enhD:CBX4:79839414:-;+	0	0	0	0	0	0	0	0	0	0
chr17:79937150-79937350;enhG:TBC1D16:80035858:-;+	1	0	0	1	0	0	0	0	0	0
chr17:79950000-79950100;enhG:TBC1D16:80035858:-;+	0	0	0	0	0	0	0	0	0	0
chr17:79993650-79993800;enhG:TBC1D16:80035858:-;+	0	0	0	0	1	0	0	0	0	0
chr17:79996950-79997850;enhG:TBC1D16:80035858:-;+	6	22	18	23	4	0	2	0	1	0
chr17:80035800-80036050;prm:TBC1D16:80035858:-;-	5	6	8	31	0	0	2	0	0	0
chr17:80035800-80036050;prm:TBC1D16:80035858:-;+	10	4	3	14	1	0	0	0	0	0
chr17:80036600-80036700;prm:CCDC40:80036631:+;-	0	0	0	0	0	0	0	0	0	0
chr17:80036600-80036700;prm:CCDC40:80036631:+;+	0	0	0	1	0	1	5	0	0	1
chr17:80092450-80092800;enhG:CCDC40:80036631:+;-	3	3	3	8	0	0	2	0	0	0
chr17:80092850-80093250;enhG:CCDC40:80036631:+;-	6	1	3	9	10	0	0	0	0	0
chr17:80101450-80101650;prm:GAA:80101525:+;-	1	0	0	2	0	0	0	0	0	0
chr17:80101450-80101650;prm:GAA:80101525:+;+	21	50	33	54	10	0	0	0	0	0
chr17:80146450-80146850;enhP:EIF4A3:80147183:-;+	0	0	1	1	0	0	0	0	2	0
chr17:80146900-80147500;prm:EIF4A3:80147183:-;-	168	309	211	579	107	70	341	233	84	25
chr17:80146900-80147500;prm:EIF4A3:80147183:-;+	85	94	62	195	49	2	6	7	7	6
chr17:80147550-80147700;enhP:EIF4A3:80147183:+;-	0	3	0	1	1	0	0	0	2	1
chr17:80219450-80220000;enhP:SGSH:80220400:-;+	8	16	14	25	3	6	45	35	2	0
chr17:80220050-80220750;prm:SGSH:80220400:-;-	30	54	35	114	7	3	12	3	3	2
chr17:80220050-80220750;prm:SGSH:80220400:-;+	15	13	10	35	6	12	20	24	0	1
chr17:80220800-80221400;enhP:SGSH:80220400:+;-	6	4	2	11	0	2	8	4	2	1
chr17:80259950-80260300;enhP:RNF213:80260860:-;+	1	1	0	2	2	0	4	0	2	1
chr17:80260450-80261100;prm:RNF213:80260860:+;-	9	21	31	29	6	0	2	0	0	0
chr17:80260450-80261100;prm:RNF213:80260860:+;+	141	276	201	376	57	16	21	13	5	1
chr17:80261350-80262050;enhP:RNF213:80260860:+;-	5	16	5	18	4	0	0	0	5	0
chr17:80263450-80263600;enhG:RNF213:80260860:+;-	1	1	1	3	0	0	0	0	0	0
chr17:80414800-80415750;prm:LOC100294362:80415168:-;-	1	1	1	19	1	0	5	0	0	0
chr17:80414800-80415750;prm:ENDOV:80415166:+;+	66	118	94	173	22	12	1	14	2	2
chr17:80415850-80416000;enhP:LOC100294362:80415168:+;-	0	0	0	0	0	0	0	0	0	0
chr17:80454600-80455000;enhG:ENDOV:80415166:+;-	106	173	127	265	41	2	6	1	0	0
chr17:80455150-80455250;enhG:ENDOV:80415166:+;-	0	0	0	1	0	0	0	0	0	0
chr17:80476550-80476800;prm:NPTX1:80476604:-;-	1	1	0	17	0	0	0	0	0	0
chr17:80476550-80476800;prm:NPTX1:80476604:-;+	0	0	0	17	0	0	0	0	0	0
chr17:80477050-80477350;enhP:NPTX1:80476604:+;-	0	0	0	6	0	0	0	0	0	0
chr17:80544500-80545200;prm:RPTOR:80544824:+;-	1	4	2	10	1	0	0	0	0	0
chr17:80544500-80545200;prm:RPTOR:80544824:+;+	37	51	48	108	9	0	3	0	0	0
chr17:80545400-80545500;enhP:RPTOR:80544824:+;-	0	0	0	0	0	0	0	0	0	0
chr17:80663950-80664100;enhG:RPTOR:80544824:+;-	10	5	7	11	0	0	0	0	0	0
chr17:80739000-80739550;enhG:RPTOR:80544824:+;-	2	7	2	3	7	0	0	0	3	0
chr17:80782650-80782850;enhG:RPTOR:80544824:+;-	8	5	0	14	5	0	0	0	0	0
chr17:80832950-80833250;enhG:RPTOR:80544824:+;-	8	20	19	26	4	8	26	7	2	2
chr17:80847300-80848100;enhG:RPTOR:80544824:+;-	0	3	1	6	0	0	0	0	0	0
chr17:80891500-80892100;enhG:RPTOR:80544824:+;-	0	5	12	8	1	4	8	3	0	0
chr17:80991450-80992050;prm:CHMP6:80991840:+;-	12	31	18	35	0	4	2	0	0	0
chr17:80991450-80992050;prm:CHMP6:80991840:+;+	52	102	85	131	16	1	5	2	1	4
chr17:80992250-80992900;enhP:CHMP6:80991840:+;-	0	0	3	5	0	0	1	0	0	0
chr17:81017450-81017650;enhG:CHMP6:80991840:+;-	3	4	3	1	0	0	0	0	0	0
chr17:81017700-81017900;enhG:CHMP6:80991840:+;-	2	3	1	3	0	0	0	0	0	0
chr17:81017950-81018850;enhG:CHMP6:80991840:+;-	37	50	34	93	9	0	0	0	0	0
chr17:81032050-81032200;enhD:BAIAP2:81035146:+;-	0	2	1	0	0	0	0	0	0	0
chr17:81032050-81032200;enhD:BAIAP2:81035146:+;+	0	0	0	0	0	2	0	0	0	0
chr17:81034950-81035150;prm:BAIAP2:81035146:+;-	0	0	0	0	0	1	1	0	0	0
chr17:81034950-81035150;prm:BAIAP2:81035146:+;+	0	2	1	1	0	0	0	0	0	0
chr17:81149150-81149750;enhD:ENTHD2:81239091:-;-	14	37	29	31	3	3	3	3	0	0
chr17:81149150-81149750;enhD:ENTHD2:81239091:-;+	15	23	17	32	2	1	1	0	1	2
chr17:81150700-81150900;enhD:ENTHD2:81239091:-;-	25	62	76	66	9	5	16	5	0	1
chr17:81150700-81150900;enhD:ENTHD2:81239091:-;+	2	0	4	2	0	0	3	1	0	0
chr17:81159650-81159750;enhD:ENTHD2:81239091:-;-	0	2	2	2	0	2	0	0	0	0
chr17:81159650-81159750;enhD:ENTHD2:81239091:-;+	0	0	0	0	0	0	0	0	0	0
chr17:81159800-81161000;enhD:ENTHD2:81239091:-;-	29	72	48	69	21	4	8	11	6	7
chr17:81159800-81161000;enhD:ENTHD2:81239091:-;+	20	16	22	32	4	0	3	0	0	0
chr17:81239050-81239350;prm:ENTHD2:81239091:-;-	0	0	0	1	0	0	0	0	0	1
chr17:81239050-81239350;prm:C17orf89:81239310:+;+	1	0	0	0	0	0	0	0	0	0
chr17:81239800-81240100;enhP:ENTHD2:81239091:+;-	4	0	1	5	2	1	5	4	1	1
chr17:81285600-81285750;enhG:SLC38A10:81295339:-;+	2	0	2	7	0	0	2	0	0	1
chr17:81294450-81294600;enhP:SLC38A10:81295339:-;+	0	0	0	0	0	0	0	0	0	0
chr17:81295150-81295500;prm:SLC38A10:81295339:-;-	293	492	398	828	134	11	28	22	15	13
chr17:81295150-81295500;prm:SLC38A10:81295339:-;+	54	105	88	145	31	1	2	3	3	1
chr17:81295800-81295950;enhP:SLC38A10:81295339:+;-	0	0	0	0	0	0	0	0	0	0
chr17:81327000-81327150;enhD:SLC38A10:81295339:-;-	0	0	0	0	0	1	0	1	0	0
chr17:81327000-81327150;enhD:SLC38A10:81295339:-;+	0	0	0	0	0	0	0	0	0	0
chr17:81345300-81346500;enhD:SLC38A10:81295339:-;-	11	28	24	69	3	1	0	0	0	0
chr17:81345300-81346500;enhD:SLC38A10:81295339:-;+	22	12	11	72	4	0	2	2	1	1
chr17:81386850-81387750;enhD:BAHCC1:81399720:+;-	6	22	16	95	7	5	0	2	3	4
chr17:81386850-81387750;enhD:BAHCC1:81399720:+;+	2	9	11	25	3	2	12	10	4	2
chr17:81396700-81397000;enhD:BAHCC1:81399720:+;-	0	2	2	10	1	0	0	0	0	0
chr17:81396700-81397000;enhD:BAHCC1:81399720:+;+	5	6	5	10	0	0	0	0	0	0
chr17:81397050-81397150;enhD:BAHCC1:81399720:+;-	1	0	0	1	0	0	0	0	0	0
chr17:81397050-81397150;enhD:BAHCC1:81399720:+;+	2	1	3	2	0	0	0	0	0	0
chr17:81399900-81400000;prm:BAHCC1:81399720:+;-	2	0	0	4	2	0	0	0	0	0
chr17:81399900-81400000;prm:BAHCC1:81399720:+;+	0	0	0	4	0	0	0	0	0	0
chr17:81487950-81488100;enhD:ACTG1:81512866:-;-	0	0	0	1	0	0	4	0	0	0
chr17:81487950-81488100;enhD:ACTG1:81512866:-;+	0	0	0	0	0	0	0	0	0	0
chr17:81512800-81513000;prm:ACTG1:81512866:-;-	1	2	2	2	0	2	4	0	0	0
chr17:81512800-81513000;prm:ACTG1:81512866:-;+	0	0	0	0	0	1	2	0	0	0
chr17:81514500-81515050;enhP:ACTG1:81512866:+;-	31	56	70	74	13	4	3	1	5	1
chr17:81519300-81519450;enhD:ACTG1:81512866:-;-	2	8	3	6	0	0	0	4	0	0
chr17:81519300-81519450;enhD:ACTG1:81512866:-;+	3	2	2	1	0	2	0	0	0	0
chr17:81552450-81552550;prm:FAAP100:81552403:-;-	1	0	0	1	0	0	2	1	0	0
chr17:81552450-81552550;prm:FAAP100:81552403:-;+	56	56	47	81	15	0	0	0	0	0
chr17:81553000-81553300;enhP:FAAP100:81552403:+;-	6	13	8	23	7	4	4	3	1	5
chr17:81555750-81556100;enhG:NPLOC4:81637153:-;+	8	5	2	10	0	0	0	0	0	1
chr17:81556150-81556350;enhG:NPLOC4:81637153:-;+	0	2	2	2	1	0	0	0	0	0
chr17:81636750-81636850;enhP:TSPAN10:81637170:-;+	0	0	0	0	0	0	0	0	0	0
chr17:81636900-81637200;prm:NPLOC4:81637153:-;-	39	126	107	144	19	11	24	12	5	3
chr17:81636900-81637200;prm:TSPAN10:81637170:+;+	0	0	0	1	0	0	3	0	0	0
chr17:81665450-81665900;enhP:CCDC137:81666730:-;+	0	0	0	2	0	0	0	0	0	0
chr17:81666500-81666750;prm:OXLD1:81666637:-;-	56	95	79	155	26	1	0	3	1	1
chr17:81666500-81666750;prm:CCDC137:81666730:+;+	5	0	0	5	0	0	0	0	0	0
chr17:81683750-81683850;prm:ARL16:81683924:-;-	0	1	0	0	0	0	0	0	0	0
chr17:81683750-81683850;prm:HGS:81683931:+;+	0	0	0	0	0	0	0	0	0	0
chr17:81684200-81684300;enhP:ARL16:81683924:+;-	1	0	0	1	0	2	10	0	7	2
chr17:81711950-81712050;prm:SLC25A10:81712235:+;-	0	2	4	3	1	0	0	0	0	0
chr17:81711950-81712050;prm:SLC25A10:81712235:+;+	1	5	0	18	0	0	0	0	0	0
chr17:81833150-81833350;prm:FAM195B:81833294:-;-	9	24	16	21	2	0	0	0	1	0
chr17:81833150-81833350;prm:FAM195B:81833294:-;+	0	0	0	0	0	0	0	0	0	0
chr17:81861000-81861150;enhG:ARHGDIA:81870974:-;+	2	1	0	3	0	0	4	0	0	0
chr17:81866400-81866500;enhG:ARHGDIA:81870974:-;+	0	0	1	0	0	0	0	2	0	0
chr17:81866950-81867250;enhG:ARHGDIA:81870974:-;+	2	8	7	14	1	7	4	0	2	1
chr17:81870200-81871700;prm:ARHGDIA:81870974:-;-	71	110	83	184	37	122	158	55	41	13
chr17:81870200-81871700;prm:ARHGDIA:81870974:-;+	124	263	189	348	62	40	81	18	11	10
chr17:81871900-81872000;enhP:ARHGDIA:81871406:+;-	3	7	3	7	2	0	4	0	1	1
chr17:81872050-81872150;enhP:ARHGDIA:81871406:+;-	3	1	2	8	0	0	0	0	0	0
chr17:81891400-81891800;prm:ALYREF:81891586:-;-	33	50	70	107	6	3	10	5	15	4
chr17:81891400-81891800;prm:ANAPC11:81891712:+;+	26	61	53	93	17	1	4	1	0	0
chr17:81918000-81918350;prm:SIRT7:81918182:-;-	310	536	437	790	109	14	8	1	4	1
chr17:81918000-81918350;prm:SIRT7:81918182:-;+	3	3	1	5	0	2	6	2	0	0
chr17:81923950-81924150;enhG:MAFG:81927711:-;+	2	0	0	1	0	0	0	0	0	1
chr17:81926300-81926950;enhP:MAFG-AS1:81927828:-;+	2	7	4	15	1	1	1	4	7	1
chr17:81927450-81927900;prm:MAFG:81927711:-;-	7	23	20	36	4	18	27	6	9	3
chr17:81927450-81927900;prm:MAFG-AS1:81927828:+;+	3	3	0	4	0	8	47	8	1	1
chr17:81937150-81937550;prm:PYCR1:81937239:-;-	5	6	1	27	1	0	0	0	0	0
chr17:81937150-81937550;prm:PYCR1:81937239:-;+	1	8	8	16	1	0	2	0	0	0
chr17:81959500-81959600;enhD:ASPSCR1:81977549:+;-	0	0	0	2	0	0	0	0	0	0
chr17:81959500-81959600;enhD:ASPSCR1:81977549:+;+	0	0	0	0	0	0	0	0	0	0
chr17:81959700-81959950;enhD:ASPSCR1:81977549:+;-	0	0	0	2	0	0	0	0	0	0
chr17:81959700-81959950;enhD:ASPSCR1:81977549:+;+	0	0	0	1	0	0	0	0	0	0
chr17:81977450-81977900;prm:ASPSCR1:81977549:+;-	4	23	12	21	2	1	0	0	0	0
chr17:81977450-81977900;prm:ASPSCR1:81977549:+;+	28	61	45	84	11	0	0	0	0	0
chr17:82065650-82065900;prm:DUS1L:82065821:-;-	24	93	85	76	12	4	7	0	0	1
chr17:82065650-82065900;prm:DUS1L:82065821:-;+	0	0	0	1	0	0	0	3	0	0
chr17:82097450-82097650;enhP:FASN:82098230:-;+	0	3	1	5	0	0	0	0	1	1
chr17:82098200-82098550;prm:FASN:82098230:-;-	17	33	12	51	4	24	21	7	6	0
chr17:82098200-82098550;prm:FASN:82098230:-;+	5	0	1	6	1	0	0	0	0	0
chr17:82098650-82098950;enhP:FASN:82098230:+;-	41	88	53	117	8	10	4	1	1	1
chr17:82099550-82100100;enhP:FASN:82098230:+;-	2	4	4	9	5	8	0	0	3	1
chr17:82100250-82100750;enhG:CCDC57:82212813:-;+	1	2	2	13	1	0	0	0	0	0
chr17:82106350-82106600;enhG:CCDC57:82212813:-;+	41	53	57	95	20	0	5	2	0	0
chr17:82126900-82127100;enhG:CCDC57:82212813:-;+	1	5	2	5	0	0	0	0	0	0
chr17:82206000-82206150;enhG:CCDC57:82212813:-;+	40	62	58	53	9	1	12	11	4	1
chr17:82212450-82213050;prm:CCDC57:82212813:-;-	21	37	41	64	10	7	25	8	6	6
chr17:82212450-82213050;prm:CCDC57:82212813:-;+	15	22	23	38	9	3	8	1	9	4
chr17:82213400-82213550;enhP:CCDC57:82212813:+;-	0	1	1	1	0	6	26	10	0	1
chr17:82216100-82217100;enhD:CCDC57:82212829:-;-	19	52	53	61	13	5	10	10	5	1
chr17:82216100-82217100;enhD:CCDC57:82212829:-;+	35	67	74	94	31	9	63	27	7	3
chr17:82217300-82217950;enhD:CCDC57:82212829:-;-	26	56	33	49	30	7	27	5	8	4
chr17:82217300-82217950;enhD:CCDC57:82212829:-;+	22	41	32	52	9	7	17	6	5	1
chr17:82227700-82228650;prm:SLC16A3:82228405:+;-	50	82	90	95	14	11	22	3	0	1
chr17:82227700-82228650;prm:SLC16A3:82228405:+;+	139	272	245	300	79	8	41	20	22	10
chr17:82228800-82229150;prm:SLC16A3:82229010:+;-	71	165	192	220	44	5	7	5	6	2
chr17:82228800-82229150;prm:SLC16A3:82229010:+;+	149	243	189	297	108	28	84	29	36	33
chr17:82229600-82229950;enhG:CSNK1D:82273718:-;+	24	52	41	55	21	18	10	19	12	4
chr17:82230950-82231200;enhG:CSNK1D:82273718:-;+	34	60	52	49	24	33	59	13	37	13
chr17:82231600-82232050;prm:SLC16A3:82232231:+;-	33	77	67	98	36	1	4	2	6	4
chr17:82231600-82232050;prm:SLC16A3:82232231:+;+	38	103	73	91	30	33	44	24	33	31
chr17:82272450-82273150;enhP:CSNK1D:82273718:-;+	5	4	3	10	0	1	4	2	0	0
chr17:82273400-82274050;prm:CSNK1D:82273718:-;-	70	122	122	190	25	1	3	2	0	0
chr17:82273400-82274050;prm:CSNK1D:82273718:-;+	6	16	20	26	12	14	9	7	0	0
chr17:82279100-82279500;enhD:CSNK1D:82273742:-;-	5	2	7	11	1	1	5	0	0	0
chr17:82279100-82279500;enhD:CSNK1D:82273742:-;+	2	5	2	5	1	0	0	0	0	0
chr17:82292750-82292950;enhD:CSNK1D:82273742:-;-	15	14	8	27	7	1	5	1	0	0
chr17:82292750-82292950;enhD:CSNK1D:82273742:-;+	0	0	0	1	0	0	0	0	0	1
chr17:82293700-82293900;enhD:CSNK1D:82273742:-;-	1	0	0	1	0	0	0	0	0	0
chr17:82293700-82293900;enhD:CSNK1D:82273742:-;+	6	20	12	19	5	5	0	0	0	1
chr17:82297150-82298500;enhD:CSNK1D:82273742:-;-	123	185	180	280	71	16	88	17	18	4
chr17:82297150-82298500;enhD:CSNK1D:82273742:-;+	158	218	184	271	66	33	255	77	40	11
chr17:82332700-82334150;prm:SECTM1:82334045:-;-	40	83	73	85	14	0	0	0	0	0
chr17:82332700-82334150;prm:SECTM1:82334045:-;+	69	67	47	128	31	2	8	4	4	0
chr17:82334850-82335600;enhP:SECTM1:82334045:+;-	10	21	14	31	9	0	1	0	0	0
chr17:82418200-82418900;prm:OGFOD3:82418637:-;-	19	34	35	96	11	0	0	2	3	0
chr17:82418200-82418900;prm:HEXDC:82418375:+;+	56	124	93	162	15	4	0	6	3	1
chr17:82449000-82449650;prm:C17orf62:82449726:-;-	24	38	28	43	12	1	16	3	6	1
chr17:82449000-82449650;prm:C17orf62:82449726:-;+	16	27	29	58	12	5	19	11	13	4
chr17:82450550-82451000;prm:C17orf62:82450831:-;-	127	211	209	335	55	8	19	13	12	3
chr17:82450550-82451000;prm:C17orf62:82450831:-;+	27	49	32	77	12	2	23	4	0	0
chr17:82457150-82457650;enhP:NARF:82458183:-;+	8	14	7	20	0	0	0	0	0	0
chr17:82457900-82458650;prm:NARF:82458183:+;-	286	453	404	661	117	52	86	31	9	7
chr17:82457900-82458650;prm:NARF:82458183:+;+	55	92	59	164	26	3	33	4	2	1
chr17:82497150-82497350;enhG:NARF:82458183:+;-	57	92	85	131	19	1	0	1	0	0
chr17:82518950-82520500;prm:FOXK2:82519717:+;-	42	134	99	174	26	21	52	12	6	1
chr17:82518950-82520500;prm:FOXK2:82519717:+;+	26	45	49	71	1	26	70	18	9	8
chr17:82648300-82648500;prm:WDR45B:82648535:-;-	60	121	95	223	26	2	15	2	5	2
chr17:82648300-82648500;prm:WDR45B:82648535:-;+	0	0	0	0	0	1	0	1	0	0
chr17:82698700-82698950;prm:RAB40B:82698722:-;-	0	1	0	0	0	0	0	0	0	0
chr17:82698700-82698950;prm:RAB40B:82698722:-;+	0	0	0	0	0	0	0	0	0	0
chr17:82751450-82751650;enhD:RAB40B:82698722:-;-	0	0	1	0	1	0	0	0	0	0
chr17:82751450-82751650;enhD:RAB40B:82698722:-;+	0	0	0	6	0	0	0	0	0	0
chr17:82754650-82754850;enhD:RAB40B:82698722:-;-	0	0	0	3	0	0	0	0	0	0
chr17:82754650-82754850;enhD:RAB40B:82698722:-;+	0	0	0	3	0	0	0	0	0	0
chr17:82864000-82864400;enhD:RAB40B:82698722:-;-	1	0	2	1	0	1	8	2	0	0
chr17:82864000-82864400;enhD:RAB40B:82698722:-;+	4	6	1	15	0	1	6	3	4	1
chr17:83048600-83048900;enhD:METRNL:83079690:+;-	1	6	2	10	0	0	0	0	4	0
chr17:83048600-83048900;enhD:METRNL:83079690:+;+	17	21	29	41	10	0	0	0	0	0
chr17:83051500-83051600;enhD:METRNL:83079690:+;-	18	34	34	53	10	3	0	0	0	0
chr17:83051500-83051600;enhD:METRNL:83079690:+;+	6	5	7	16	1	2	15	3	0	0
chr17:83078950-83079050;enhP:METRNL:83079690:-;+	0	0	0	0	0	0	0	0	0	0
chr17:83079200-83079900;prm:METRNL:83079690:+;-	12	27	22	53	18	22	94	20	12	9
chr17:83079200-83079900;prm:METRNL:83079690:+;+	118	282	229	319	71	48	79	26	65	29
chr17:83080000-83082000;enhP:METRNL:83079690:+;-	15	23	19	32	7	78	186	55	34	14
chr17_GL000205v2_random:62550-64050;enhD:.:-201:.;-	18	39	32	60	32	1	1	0	0	0
chr17_GL000205v2_random:62550-64050;enhD:.:-201:.;+	18	26	17	34	17	1	0	7	0	1
chr18:111750-111950;enhD:USP14:158482:+;-	9	23	22	33	2	0	0	0	0	0
chr18:111750-111950;enhD:USP14:158482:+;+	2	7	6	11	0	2	9	0	0	0
chr18:158000-159500;prm:USP14:158482:+;-	30	41	36	89	17	23	94	38	1	2
chr18:158000-159500;prm:USP14:158482:+;+	30	61	50	95	5	47	136	46	7	3
chr18:267600-267700;enhP:THOC1:268059:-;+	0	0	0	0	0	0	2	0	4	0
chr18:267950-268350;prm:THOC1:268059:-;-	30	37	53	108	7	7	16	15	6	2
chr18:267950-268350;prm:THOC1:268059:-;+	56	110	63	189	28	13	39	25	24	15
chr18:268450-269000;enhP:THOC1:268059:+;-	5	10	6	14	0	1	11	3	0	0
chr18:657100-657800;prm:TYMS:657603:+;-	1	0	0	28	0	0	0	0	0	0
chr18:657100-657800;prm:TYMS:657603:+;+	0	0	0	22	0	0	0	0	0	0
chr18:658050-658500;prm:TYMSOS:658340:-;-	1	0	0	37	0	0	1	2	0	0
chr18:658050-658500;prm:TYMSOS:658340:-;+	0	0	1	9	0	0	0	0	2	1
chr18:711450-712000;enhP:ENOSF1:712664:-;+	6	17	6	29	1	2	5	2	3	2
chr18:712450-712800;prm:ENOSF1:712517:-;-	12	30	21	55	8	5	4	6	3	2
chr18:712450-712800;prm:ENOSF1:712517:-;+	0	0	3	0	0	2	2	0	0	0
chr18:811450-813500;prm:YES1:812326:-;-	26	28	24	85	10	31	104	66	19	4
chr18:811450-813500;prm:YES1:812326:-;+	27	51	41	127	10	5	16	3	11	2
chr18:2570450-2571000;enhP:NDC80:2571510:-;+	0	3	5	3	0	0	0	0	0	0
chr18:2571200-2571850;prm:METTL4:2571503:-;-	27	37	44	77	13	5	23	7	1	1
chr18:2571200-2571850;prm:NDC80:2571510:+;+	3	1	3	30	0	1	2	0	5	0
chr18:2572150-2572300;enhP:METTL4:2571503:+;-	0	0	0	0	0	0	0	0	0	0
chr18:2590350-2590550;enhG:NDC80:2571510:+;-	3	4	3	11	1	0	0	0	0	0
chr18:2635950-2637650;enhG:CBX3P2:2655395:-;+	50	75	63	118	30	0	5	1	3	2
chr18:2641650-2641850;enhG:CBX3P2:2655395:-;+	0	0	0	0	0	0	0	0	0	0
chr18:2646600-2646800;enhG:CBX3P2:2655395:-;+	0	0	0	0	0	0	0	0	0	0
chr18:2654850-2657000;prm:CBX3P2:2655395:-;-	307	511	396	762	189	66	210	176	99	46
chr18:2654850-2657000;prm:SMCHD1:2655886:+;+	425	827	633	1034	291	284	687	389	191	93
chr18:2846200-2847350;prm:EMILIN2:2847029:+;-	2	9	1	9	1	10	15	9	0	0
chr18:2846200-2847350;prm:EMILIN2:2847029:+;+	38	42	41	74	23	44	241	54	59	33
chr18:2847550-2848150;enhP:EMILIN2:2847029:+;-	2	8	5	9	0	1	8	1	4	2
chr18:2848200-2848300;enhP:EMILIN2:2847029:+;-	0	0	0	0	0	0	0	0	0	0
chr18:2857550-2857750;enhG:EMILIN2:2847029:+;-	0	0	1	1	0	0	0	0	0	0
chr18:2883400-2883550;enhG:EMILIN2:2847029:+;-	2	1	1	3	0	0	0	0	0	0
chr18:3012200-3013500;enhD:EMILIN2:2847029:+;-	69	179	115	217	51	32	65	17	15	11
chr18:3012200-3013500;enhD:EMILIN2:2847029:+;+	10	38	28	32	3	7	13	2	3	2
chr18:3016550-3017000;enhD:EMILIN2:2847029:+;-	2	6	6	7	1	0	0	0	0	0
chr18:3016550-3017000;enhD:EMILIN2:2847029:+;+	39	74	51	82	30	2	3	3	0	0
chr18:3037450-3037850;enhD:EMILIN2:2847029:+;-	0	0	0	1	0	0	0	0	0	0
chr18:3037450-3037850;enhD:EMILIN2:2847029:+;+	9	13	13	19	9	0	0	2	0	0
chr18:3061950-3062150;enhD:MYL12A:3247481:+;-	2	1	0	2	1	0	0	0	0	0
chr18:3061950-3062150;enhD:MYL12A:3247481:+;+	0	4	0	4	1	0	0	5	1	0
chr18:3247200-3247400;prm:MYL12A:3247481:+;-	71	106	106	239	32	2	7	2	0	0
chr18:3247200-3247400;prm:MYL12A:3247481:+;+	1	0	0	1	0	1	0	2	1	1
